Timestamp,UTC,Callsign,Position
1532552601,2018-07-25T21:03:21Z,KNE434,"20.617538,39.606205"
1532552634,2018-07-25T21:03:54Z,KNE434,"20.666565,39.584671"
1532552667,2018-07-25T21:04:27Z,KNE434,"20.717329,39.562416"
1532552710,2018-07-25T21:05:10Z,KNE434,"20.779129,39.535183"
1532552739,2018-07-25T21:05:39Z,KNE434,"20.822342,39.516254"
1532552775,2018-07-25T21:06:15Z,KNE434,"20.873884,39.493603"
1532552809,2018-07-25T21:06:49Z,KNE434,"20.921402,39.472698"
1532552845,2018-07-25T21:07:25Z,KNE434,"20.968664,39.451504"
1532552861,2018-07-25T21:07:41Z,KNE434,"20.988464,39.442192"
1532552873,2018-07-25T21:07:53Z,KNE434,"21.003525,39.435181"
1532552885,2018-07-25T21:08:05Z,KNE434,"21.018402,39.428215"
1532552897,2018-07-25T21:08:17Z,KNE434,"21.033188,39.421341"
1532552909,2018-07-25T21:08:29Z,KNE434,"21.048548,39.414165"
1532552921,2018-07-25T21:08:41Z,KNE434,"21.061935,39.407959"
1532552937,2018-07-25T21:08:57Z,KNE434,"21.08107,39.399071"
1532552948,2018-07-25T21:09:08Z,KNE434,"21.095705,39.392292"
1532552960,2018-07-25T21:09:20Z,KNE434,"21.110321,39.385487"
1532552973,2018-07-25T21:09:33Z,KNE434,"21.124649,39.378845"
1532552985,2018-07-25T21:09:45Z,KNE434,"21.139837,39.371796"
1532552997,2018-07-25T21:09:57Z,KNE434,"21.153429,39.365437"
1532553007,2018-07-25T21:10:07Z,KNE434,"21.166901,39.359169"
1532553020,2018-07-25T21:10:20Z,KNE434,"21.183105,39.351578"
1532553034,2018-07-25T21:10:34Z,KNE434,"21.199144,39.344128"
1532553048,2018-07-25T21:10:48Z,KNE434,"21.217072,39.33585"
1532553060,2018-07-25T21:11:00Z,KNE434,"21.232407,39.328709"
1532553073,2018-07-25T21:11:13Z,KNE434,"21.246395,39.322205"
1532553086,2018-07-25T21:11:26Z,KNE434,"21.261154,39.315323"
1532553100,2018-07-25T21:11:40Z,KNE434,"21.278841,39.307049"
1532553111,2018-07-25T21:11:51Z,KNE434,"21.292648,39.300644"
1532553124,2018-07-25T21:12:04Z,KNE434,"21.306772,39.294128"
1532553136,2018-07-25T21:12:16Z,KNE434,"21.320414,39.28772"
1532553148,2018-07-25T21:12:28Z,KNE434,"21.334625,39.281116"
1532553161,2018-07-25T21:12:41Z,KNE434,"21.347443,39.275173"
1532553169,2018-07-25T21:12:49Z,KNE434,"21.357193,39.270679"
1532553177,2018-07-25T21:12:57Z,KNE434,"21.363968,39.267483"
1532553187,2018-07-25T21:13:07Z,KNE434,"21.37619,39.261841"
1532553193,2018-07-25T21:13:13Z,KNE434,"21.381271,39.259445"
1532553202,2018-07-25T21:13:22Z,KNE434,"21.391571,39.25465"
1532553209,2018-07-25T21:13:29Z,KNE434,"21.396992,39.252167"
1532553217,2018-07-25T21:13:37Z,KNE434,"21.40579,39.248096"
1532553230,2018-07-25T21:13:50Z,KNE434,"21.416822,39.242962"
1532553237,2018-07-25T21:13:57Z,KNE434,"21.422735,39.240215"
1532553243,2018-07-25T21:14:03Z,KNE434,"21.42865,39.237423"
1532553251,2018-07-25T21:14:11Z,KNE434,"21.437351,39.233349"
1532553257,2018-07-25T21:14:17Z,KNE434,"21.441971,39.231178"
1532553268,2018-07-25T21:14:28Z,KNE434,"21.450899,39.22699"
1532553280,2018-07-25T21:14:40Z,KNE434,"21.461094,39.222412"
1532553286,2018-07-25T21:14:46Z,KNE434,"21.469194,39.219105"
1532553303,2018-07-25T21:15:03Z,KNE434,"21.481979,39.21405"
1532553312,2018-07-25T21:15:12Z,KNE434,"21.489862,39.210968"
1532553319,2018-07-25T21:15:19Z,KNE434,"21.495163,39.208908"
1532553328,2018-07-25T21:15:28Z,KNE434,"21.501846,39.206211"
1532553334,2018-07-25T21:15:34Z,KNE434,"21.50679,39.204262"
1532553342,2018-07-25T21:15:42Z,KNE434,"21.514116,39.201202"
1532553354,2018-07-25T21:15:54Z,KNE434,"21.523499,39.197571"
1532553360,2018-07-25T21:16:00Z,KNE434,"21.528442,39.195724"
1532553372,2018-07-25T21:16:12Z,KNE434,"21.538376,39.19183"
1532553381,2018-07-25T21:16:21Z,KNE434,"21.544968,39.189182"
1532553387,2018-07-25T21:16:27Z,KNE434,"21.549683,39.187332"
1532553399,2018-07-25T21:16:39Z,KNE434,"21.558342,39.183857"
1532553407,2018-07-25T21:16:47Z,KNE434,"21.565138,39.181213"
1532553415,2018-07-25T21:16:55Z,KNE434,"21.57012,39.179279"
1532553421,2018-07-25T21:17:01Z,KNE434,"21.574635,39.177551"
1532553430,2018-07-25T21:17:10Z,KNE434,"21.580873,39.17506"
1532553443,2018-07-25T21:17:23Z,KNE434,"21.589554,39.171604"
1532553451,2018-07-25T21:17:31Z,KNE434,"21.59523,39.169357"
1532553467,2018-07-25T21:17:47Z,KNE434,"21.605667,39.165211"
1532553480,2018-07-25T21:18:00Z,KNE434,"21.615042,39.16153"
1532553491,2018-07-25T21:18:11Z,KNE434,"21.62114,39.159138"
1532553502,2018-07-25T21:18:22Z,KNE434,"21.628635,39.156189"
1532553513,2018-07-25T21:18:33Z,KNE434,"21.636154,39.153175"
1532553520,2018-07-25T21:18:40Z,KNE434,"21.639359,39.151928"
1532553529,2018-07-25T21:18:49Z,KNE434,"21.644943,39.149731"
1532553535,2018-07-25T21:18:55Z,KNE434,"21.649212,39.148052"
1532553544,2018-07-25T21:19:04Z,KNE434,"21.654192,39.146118"
1532553551,2018-07-25T21:19:11Z,KNE434,"21.657963,39.144642"
1532553561,2018-07-25T21:19:21Z,KNE434,"21.665411,39.14159"
1532553587,2018-07-25T21:19:47Z,KNE434,"21.68018,39.13578"
1532553597,2018-07-25T21:19:57Z,KNE434,"21.68359,39.134449"
1532553610,2018-07-25T21:20:10Z,KNE434,"21.688723,39.13245"
1532553629,2018-07-25T21:20:29Z,KNE434,"21.691429,39.131927"
1532553639,2018-07-25T21:20:39Z,KNE434,"21.692425,39.132092"
1532553646,2018-07-25T21:20:46Z,KNE434,"21.692936,39.132221"
1532553664,2018-07-25T21:21:04Z,KNE434,"21.693459,39.132614"
1532553683,2018-07-25T21:21:23Z,KNE434,"21.693638,39.13345"
1532553711,2018-07-25T21:21:51Z,KNE434,"21.692242,39.134125"
1532553749,2018-07-25T21:22:29Z,KNE434,"21.689234,39.135323"
1532553755,2018-07-25T21:22:35Z,KNE434,"21.688683,39.135536"
1532553763,2018-07-25T21:22:43Z,KNE434,"21.687965,39.135807"
1532553769,2018-07-25T21:22:49Z,KNE434,"21.687469,39.136009"
1532553780,2018-07-25T21:23:00Z,KNE434,"21.686371,39.136456"
1532553792,2018-07-25T21:23:12Z,KNE434,"21.685307,39.136883"
1532553803,2018-07-25T21:23:23Z,KNE434,"21.684137,39.137333"
1532553810,2018-07-25T21:23:30Z,KNE434,"21.683661,39.137524"
1532553822,2018-07-25T21:23:42Z,KNE434,"21.682426,39.13802"
1532553844,2018-07-25T21:24:04Z,KNE434,"21.680134,39.138908"
1532553859,2018-07-25T21:24:19Z,KNE434,"21.679298,39.139244"
1532553866,2018-07-25T21:24:26Z,KNE434,"21.678923,39.139404"
1532553897,2018-07-25T21:24:57Z,KNE434,"21.679115,39.141155"
1532553906,2018-07-25T21:25:06Z,KNE434,"21.679354,39.141796"
1532635831,2018-07-26T20:10:31Z,KNE434,"18.303406,42.322525"
1532635870,2018-07-26T20:11:10Z,KNE434,"18.345074,42.274094"
1532635902,2018-07-26T20:11:42Z,KNE434,"18.383339,42.229599"
1532635965,2018-07-26T20:12:45Z,KNE434,"18.463736,42.136215"
1532636026,2018-07-26T20:13:46Z,KNE434,"18.543823,42.043205"
1532636089,2018-07-26T20:14:49Z,KNE434,"18.628298,41.944752"
1532636151,2018-07-26T20:15:51Z,KNE434,"18.719168,41.838734"
1532636213,2018-07-26T20:16:53Z,KNE434,"18.813667,41.728172"
1532636275,2018-07-26T20:17:55Z,KNE434,"18.908798,41.616848"
1532636340,2018-07-26T20:19:00Z,KNE434,"19.009605,41.498657"
1532636402,2018-07-26T20:20:02Z,KNE434,"19.105682,41.385792"
1532636461,2018-07-26T20:21:01Z,KNE434,"19.199772,41.275036"
1532636527,2018-07-26T20:22:07Z,KNE434,"19.302374,41.154087"
1532636588,2018-07-26T20:23:08Z,KNE434,"19.393707,41.039478"
1532636651,2018-07-26T20:24:11Z,KNE434,"19.480453,40.91328"
1532636712,2018-07-26T20:25:12Z,KNE434,"19.565254,40.789738"
1532636776,2018-07-26T20:26:16Z,KNE434,"19.65152,40.663784"
1532636838,2018-07-26T20:27:18Z,KNE434,"19.737684,40.537601"
1532636899,2018-07-26T20:28:19Z,KNE434,"19.821396,40.414776"
1532636960,2018-07-26T20:29:20Z,KNE434,"19.905365,40.291409"
1532637000,2018-07-26T20:30:00Z,KNE434,"19.964676,40.214474"
1532637008,2018-07-26T20:30:08Z,KNE434,"19.975983,40.204273"
1532637072,2018-07-26T20:31:12Z,KNE434,"20.094269,40.106083"
1532637134,2018-07-26T20:32:14Z,KNE434,"20.209808,40.010441"
1532637199,2018-07-26T20:33:19Z,KNE434,"20.327593,39.91288"
1532637262,2018-07-26T20:34:22Z,KNE434,"20.443415,39.81665"
1532637322,2018-07-26T20:35:22Z,KNE434,"20.547972,39.729809"
1532637387,2018-07-26T20:36:27Z,KNE434,"20.647036,39.647263"
1532637450,2018-07-26T20:37:30Z,KNE434,"20.739441,39.570351"
1532637489,2018-07-26T20:38:09Z,KNE434,"20.801542,39.525013"
1532637496,2018-07-26T20:38:16Z,KNE434,"20.812454,39.519833"
1532637504,2018-07-26T20:38:24Z,KNE434,"20.828751,39.51228"
1532637537,2018-07-26T20:38:57Z,KNE434,"20.884689,39.486679"
1532637571,2018-07-26T20:39:31Z,KNE434,"20.935053,39.463539"
1532637605,2018-07-26T20:40:05Z,KNE434,"20.979418,39.443214"
1532637617,2018-07-26T20:40:17Z,KNE434,"20.994175,39.436523"
1532637628,2018-07-26T20:40:28Z,KNE434,"21.008743,39.430126"
1532637644,2018-07-26T20:40:44Z,KNE434,"21.026342,39.42244"
1532637654,2018-07-26T20:40:54Z,KNE434,"21.03812,39.41737"
1532637667,2018-07-26T20:41:07Z,KNE434,"21.052368,39.411156"
1532637679,2018-07-26T20:41:19Z,KNE434,"21.065277,39.405563"
1532637698,2018-07-26T20:41:38Z,KNE434,"21.082718,39.397991"
1532637742,2018-07-26T20:42:22Z,KNE434,"21.127304,39.378696"
1532637761,2018-07-26T20:42:41Z,KNE434,"21.143875,39.371456"
1532637905,2018-07-26T20:45:05Z,KNE434,"21.269112,39.313305"
1532637917,2018-07-26T20:45:17Z,KNE434,"21.27887,39.308681"
1532637930,2018-07-26T20:45:30Z,KNE434,"21.288208,39.304237"
1532637941,2018-07-26T20:45:41Z,KNE434,"21.298208,39.299469"
1532637957,2018-07-26T20:45:57Z,KNE434,"21.310404,39.29372"
1532637969,2018-07-26T20:46:09Z,KNE434,"21.320023,39.289158"
1532637981,2018-07-26T20:46:21Z,KNE434,"21.329536,39.284668"
1532637988,2018-07-26T20:46:28Z,KNE434,"21.333727,39.282635"
1532637999,2018-07-26T20:46:39Z,KNE434,"21.343094,39.278172"
1532638008,2018-07-26T20:46:48Z,KNE434,"21.350876,39.274426"
1532638016,2018-07-26T20:46:56Z,KNE434,"21.355728,39.272129"
1532638023,2018-07-26T20:47:03Z,KNE434,"21.362778,39.268833"
1532638030,2018-07-26T20:47:10Z,KNE434,"21.367538,39.266537"
1532638036,2018-07-26T20:47:16Z,KNE434,"21.372025,39.264439"
1532638043,2018-07-26T20:47:23Z,KNE434,"21.376785,39.262142"
1532638053,2018-07-26T20:47:33Z,KNE434,"21.385941,39.257797"
1532638064,2018-07-26T20:47:44Z,KNE434,"21.392616,39.254559"
1532638075,2018-07-26T20:47:55Z,KNE434,"21.401642,39.250355"
1532638081,2018-07-26T20:48:01Z,KNE434,"21.406265,39.248158"
1532638088,2018-07-26T20:48:08Z,KNE434,"21.410477,39.246212"
1532638099,2018-07-26T20:48:19Z,KNE434,"21.419678,39.241867"
1532638105,2018-07-26T20:48:25Z,KNE434,"21.423899,39.239704"
1532638117,2018-07-26T20:48:37Z,KNE434,"21.432541,39.234425"
1532638123,2018-07-26T20:48:43Z,KNE434,"21.436886,39.232227"
1532638129,2018-07-26T20:48:49Z,KNE434,"21.441696,39.23003"
1532638136,2018-07-26T20:48:56Z,KNE434,"21.446411,39.228085"
1532638147,2018-07-26T20:49:07Z,KNE434,"21.455601,39.224499"
1532638159,2018-07-26T20:49:19Z,KNE434,"21.464767,39.220642"
1532638165,2018-07-26T20:49:25Z,KNE434,"21.469254,39.218845"
1532638172,2018-07-26T20:49:32Z,KNE434,"21.474035,39.217121"
1532638183,2018-07-26T20:49:43Z,KNE434,"21.483438,39.213409"
1532638190,2018-07-26T20:49:50Z,KNE434,"21.487885,39.211605"
1532638196,2018-07-26T20:49:56Z,KNE434,"21.492371,39.209854"
1532638202,2018-07-26T20:50:02Z,KNE434,"21.496706,39.208221"
1532638214,2018-07-26T20:50:14Z,KNE434,"21.50528,39.20496"
1532638220,2018-07-26T20:50:20Z,KNE434,"21.509321,39.203442"
1532638231,2018-07-26T20:50:31Z,KNE434,"21.516632,39.200367"
1532638239,2018-07-26T20:50:39Z,KNE434,"21.520248,39.198917"
1532638248,2018-07-26T20:50:48Z,KNE434,"21.527573,39.196171"
1532638256,2018-07-26T20:50:56Z,KNE434,"21.531061,39.194794"
1532638269,2018-07-26T20:51:09Z,KNE434,"21.538137,39.191944"
1532638276,2018-07-26T20:51:16Z,KNE434,"21.543537,39.189758"
1532638282,2018-07-26T20:51:22Z,KNE434,"21.547302,39.188282"
1532638289,2018-07-26T20:51:29Z,KNE434,"21.55094,39.18681"
1532638296,2018-07-26T20:51:36Z,KNE434,"21.554338,39.185486"
1532638303,2018-07-26T20:51:43Z,KNE434,"21.557968,39.184036"
1532638314,2018-07-26T20:51:54Z,KNE434,"21.564999,39.181316"
1532638326,2018-07-26T20:52:06Z,KNE434,"21.572027,39.178772"
1532638334,2018-07-26T20:52:14Z,KNE434,"21.57766,39.177044"
1532638341,2018-07-26T20:52:21Z,KNE434,"21.580965,39.17572"
1532638354,2018-07-26T20:52:34Z,KNE434,"21.587906,39.172104"
1532638364,2018-07-26T20:52:44Z,KNE434,"21.59491,39.169456"
1532638372,2018-07-26T20:52:52Z,KNE434,"21.598375,39.168091"
1532638381,2018-07-26T20:53:01Z,KNE434,"21.605392,39.165359"
1532638389,2018-07-26T20:53:09Z,KNE434,"21.609192,39.163864"
1532638397,2018-07-26T20:53:17Z,KNE434,"21.614389,39.161785"
1532638403,2018-07-26T20:53:23Z,KNE434,"21.617928,39.160412"
1532638410,2018-07-26T20:53:30Z,KNE434,"21.621513,39.158985"
1532638416,2018-07-26T20:53:36Z,KNE434,"21.624756,39.157719"
1532638425,2018-07-26T20:53:45Z,KNE434,"21.63002,39.155624"
1532638434,2018-07-26T20:53:54Z,KNE434,"21.635479,39.153442"
1532638445,2018-07-26T20:54:05Z,KNE434,"21.642426,39.15073"
1532638458,2018-07-26T20:54:18Z,KNE434,"21.649584,39.1479"
1532638470,2018-07-26T20:54:30Z,KNE434,"21.656754,39.145035"
1532638483,2018-07-26T20:54:43Z,KNE434,"21.664015,39.1422"
1532638493,2018-07-26T20:54:53Z,KNE434,"21.671091,39.139404"
1532638505,2018-07-26T20:55:05Z,KNE434,"21.676849,39.137096"
1532638511,2018-07-26T20:55:11Z,KNE434,"21.680075,39.13583"
1532638518,2018-07-26T20:55:18Z,KNE434,"21.684196,39.134212"
1532638524,2018-07-26T20:55:24Z,KNE434,"21.686419,39.133327"
1532638533,2018-07-26T20:55:33Z,KNE434,"21.688641,39.132462"
1532638542,2018-07-26T20:55:42Z,KNE434,"21.691029,39.131851"
1532638554,2018-07-26T20:55:54Z,KNE434,"21.692598,39.13208"
1532638563,2018-07-26T20:56:03Z,KNE434,"21.69294,39.132175"
1532638570,2018-07-26T20:56:10Z,KNE434,"21.693146,39.132263"
1532638581,2018-07-26T20:56:21Z,KNE434,"21.69326,39.132526"
1532638590,2018-07-26T20:56:30Z,KNE434,"21.69311,39.132778"
1532638601,2018-07-26T20:56:41Z,KNE434,"21.692842,39.132946"
1532638621,2018-07-26T20:57:01Z,KNE434,"21.692127,39.13324"
1532638634,2018-07-26T20:57:14Z,KNE434,"21.691029,39.133675"
1532638641,2018-07-26T20:57:21Z,KNE434,"21.690617,39.133839"
1532638651,2018-07-26T20:57:31Z,KNE434,"21.689976,39.134087"
1532638663,2018-07-26T20:57:43Z,KNE434,"21.688757,39.134571"
1532638670,2018-07-26T20:57:50Z,KNE434,"21.688164,39.134815"
1532638683,2018-07-26T20:58:03Z,KNE434,"21.686954,39.135273"
1532638689,2018-07-26T20:58:09Z,KNE434,"21.686302,39.13554"
1532638702,2018-07-26T20:58:22Z,KNE434,"21.684626,39.1362"
1532638709,2018-07-26T20:58:29Z,KNE434,"21.683933,39.136471"
1532638722,2018-07-26T20:58:42Z,KNE434,"21.682388,39.137085"
1532638732,2018-07-26T20:58:52Z,KNE434,"21.680866,39.137688"
1532638743,2018-07-26T20:59:03Z,KNE434,"21.679737,39.138134"
1532638752,2018-07-26T20:59:12Z,KNE434,"21.678658,39.138569"
1532638759,2018-07-26T20:59:19Z,KNE434,"21.678423,39.138947"
1532638777,2018-07-26T20:59:37Z,KNE434,"21.678783,39.140118"
1532638793,2018-07-26T20:59:53Z,KNE434,"21.679104,39.141052"
1532638799,2018-07-26T20:59:59Z,KNE434,"21.67923,39.141415"
1532638811,2018-07-26T21:00:11Z,KNE434,"21.679493,39.142277"
1532638820,2018-07-26T21:00:20Z,KNE434,"21.679634,39.142811"
1532638827,2018-07-26T21:00:27Z,KNE434,"21.679331,39.142902"
1532638834,2018-07-26T21:00:34Z,KNE434,"21.67911,39.142979"
1532638842,2018-07-26T21:00:42Z,KNE434,"21.678852,39.143063"
1532638853,2018-07-26T21:00:53Z,KNE434,"21.678144,39.143333"
1532638859,2018-07-26T21:00:59Z,KNE434,"21.677818,39.143459"
1532638865,2018-07-26T21:01:05Z,KNE434,"21.677469,39.143612"
1532638876,2018-07-26T21:01:16Z,KNE434,"21.676872,39.143848"
1532638886,2018-07-26T21:01:26Z,KNE434,"21.676119,39.144135"
1532638899,2018-07-26T21:01:39Z,KNE434,"21.67528,39.144478"
1532638907,2018-07-26T21:01:47Z,KNE434,"21.674606,39.144726"
1532638915,2018-07-26T21:01:55Z,KNE434,"21.674175,39.144909"
1532638924,2018-07-26T21:02:04Z,KNE434,"21.673883,39.145481"
1532638932,2018-07-26T21:02:12Z,KNE434,"21.673737,39.145897"
1532638952,2018-07-26T21:02:32Z,KNE434,"21.673656,39.146099"
1532639090,2018-07-26T21:04:50Z,KNE434,"21.673662,39.146118"
1532639340,2018-07-26T21:09:00Z,KNE434,"21.673662,39.146118"
1532639767,2018-07-26T21:16:07Z,KNE434,"21.673668,39.146122"
1532640097,2018-07-26T21:21:37Z,KNE434,"21.673662,39.146118"
1532726556,2018-07-27T21:22:36Z,KNE434,"18.497955,42.301678"
1532726588,2018-07-27T21:23:08Z,KNE434,"18.533295,42.252632"
1532726649,2018-07-27T21:24:09Z,KNE434,"18.603111,42.155338"
1532726712,2018-07-27T21:25:12Z,KNE434,"18.677582,42.051445"
1532726773,2018-07-27T21:26:13Z,KNE434,"18.750778,41.94894"
1532726835,2018-07-27T21:27:15Z,KNE434,"18.829651,41.838192"
1532726897,2018-07-27T21:28:17Z,KNE434,"18.909706,41.725525"
1532726958,2018-07-27T21:29:18Z,KNE434,"18.988333,41.614662"
1532727019,2018-07-27T21:30:19Z,KNE434,"19.068308,41.501705"
1532727081,2018-07-27T21:31:21Z,KNE434,"19.148026,41.389225"
1532727145,2018-07-27T21:32:25Z,KNE434,"19.230915,41.27179"
1532727205,2018-07-27T21:33:25Z,KNE434,"19.309753,41.160034"
1532727266,2018-07-27T21:34:26Z,KNE434,"19.388821,41.047768"
1532727328,2018-07-27T21:35:28Z,KNE434,"19.468332,40.93346"
1532727362,2018-07-27T21:36:02Z,KNE434,"19.509247,40.869385"
1532727370,2018-07-27T21:36:10Z,KNE434,"19.522844,40.855106"
1532727377,2018-07-27T21:36:17Z,KNE434,"19.532913,40.844913"
1532727441,2018-07-27T21:37:21Z,KNE434,"19.632568,40.742947"
1532727503,2018-07-27T21:38:23Z,KNE434,"19.727768,40.64452"
1532727565,2018-07-27T21:39:25Z,KNE434,"19.821808,40.546761"
1532727626,2018-07-27T21:40:26Z,KNE434,"19.920868,40.44342"
1532727692,2018-07-27T21:41:32Z,KNE434,"20.016724,40.34322"
1532727753,2018-07-27T21:42:33Z,KNE434,"20.115189,40.239929"
1532727818,2018-07-27T21:43:38Z,KNE434,"20.212326,40.137913"
1532727878,2018-07-27T21:44:38Z,KNE434,"20.308136,40.037121"
1532727942,2018-07-27T21:45:42Z,KNE434,"20.402449,39.93755"
1532727992,2018-07-27T21:46:32Z,KNE434,"20.471022,39.870335"
1532727998,2018-07-27T21:46:38Z,KNE434,"20.480438,39.863991"
1532728004,2018-07-27T21:46:44Z,KNE434,"20.491058,39.857075"
1532728069,2018-07-27T21:47:49Z,KNE434,"20.593081,39.790531"
1532728132,2018-07-27T21:48:52Z,KNE434,"20.685162,39.730907"
1532728168,2018-07-27T21:49:28Z,KNE434,"20.732319,39.700195"
1532728198,2018-07-27T21:49:58Z,KNE434,"20.774122,39.672878"
1532728232,2018-07-27T21:50:32Z,KNE434,"20.823421,39.64077"
1532728274,2018-07-27T21:51:14Z,KNE434,"20.881659,39.602768"
1532728308,2018-07-27T21:51:48Z,KNE434,"20.927032,39.573097"
1532728340,2018-07-27T21:52:20Z,KNE434,"20.967918,39.546288"
1532728372,2018-07-27T21:52:52Z,KNE434,"21.012085,39.51733"
1532728386,2018-07-27T21:53:06Z,KNE434,"21.028391,39.506687"
1532728397,2018-07-27T21:53:17Z,KNE434,"21.044079,39.49641"
1532728414,2018-07-27T21:53:34Z,KNE434,"21.068193,39.480541"
1532728428,2018-07-27T21:53:48Z,KNE434,"21.083862,39.47023"
1532728438,2018-07-27T21:53:58Z,KNE434,"21.099152,39.460194"
1532728451,2018-07-27T21:54:11Z,KNE434,"21.11467,39.450058"
1532728462,2018-07-27T21:54:22Z,KNE434,"21.12941,39.440418"
1532728475,2018-07-27T21:54:35Z,KNE434,"21.144167,39.430695"
1532728486,2018-07-27T21:54:46Z,KNE434,"21.158318,39.421387"
1532728498,2018-07-27T21:54:58Z,KNE434,"21.172005,39.412434"
1532728517,2018-07-27T21:55:17Z,KNE434,"21.191929,39.399311"
1532728528,2018-07-27T21:55:28Z,KNE434,"21.204895,39.390781"
1532728541,2018-07-27T21:55:41Z,KNE434,"21.217346,39.38258"
1532728552,2018-07-27T21:55:52Z,KNE434,"21.22966,39.3745"
1532728565,2018-07-27T21:56:05Z,KNE434,"21.241879,39.366455"
1532728577,2018-07-27T21:56:17Z,KNE434,"21.253378,39.358875"
1532728589,2018-07-27T21:56:29Z,KNE434,"21.26441,39.351654"
1532728600,2018-07-27T21:56:40Z,KNE434,"21.27507,39.343414"
1532728607,2018-07-27T21:56:47Z,KNE434,"21.279648,39.339146"
1532728613,2018-07-27T21:56:53Z,KNE434,"21.284243,39.334614"
1532728619,2018-07-27T21:56:59Z,KNE434,"21.2883,39.330555"
1532728636,2018-07-27T21:57:16Z,KNE434,"21.298813,39.320171"
1532728646,2018-07-27T21:57:26Z,KNE434,"21.306587,39.312439"
1532728660,2018-07-27T21:57:40Z,KNE434,"21.314268,39.304859"
1532728671,2018-07-27T21:57:51Z,KNE434,"21.321671,39.297546"
1532728683,2018-07-27T21:58:03Z,KNE434,"21.329132,39.290306"
1532728695,2018-07-27T21:58:15Z,KNE434,"21.336752,39.282887"
1532728707,2018-07-27T21:58:27Z,KNE434,"21.343967,39.275921"
1532728719,2018-07-27T21:58:39Z,KNE434,"21.352068,39.268749"
1532728725,2018-07-27T21:58:45Z,KNE434,"21.356094,39.265934"
1532728731,2018-07-27T21:58:51Z,KNE434,"21.36068,39.263256"
1532728737,2018-07-27T21:58:57Z,KNE434,"21.365524,39.260693"
1532728743,2018-07-27T21:59:03Z,KNE434,"21.369965,39.258545"
1532728751,2018-07-27T21:59:11Z,KNE434,"21.374908,39.256298"
1532728764,2018-07-27T21:59:24Z,KNE434,"21.386719,39.251453"
1532728776,2018-07-27T21:59:36Z,KNE434,"21.396152,39.247791"
1532728789,2018-07-27T21:59:49Z,KNE434,"21.40444,39.244587"
1532728800,2018-07-27T22:00:00Z,KNE434,"21.413471,39.241028"
1532728813,2018-07-27T22:00:13Z,KNE434,"21.422241,39.237621"
1532728826,2018-07-27T22:00:26Z,KNE434,"21.430527,39.234177"
1532728838,2018-07-27T22:00:38Z,KNE434,"21.438766,39.23103"
1532728844,2018-07-27T22:00:44Z,KNE434,"21.442612,39.229481"
1532728850,2018-07-27T22:00:50Z,KNE434,"21.44664,39.227932"
1532728857,2018-07-27T22:00:57Z,KNE434,"21.452715,39.225666"
1532728869,2018-07-27T22:01:09Z,KNE434,"21.46007,39.222717"
1532728875,2018-07-27T22:01:15Z,KNE434,"21.463793,39.221241"
1532728882,2018-07-27T22:01:22Z,KNE434,"21.46789,39.219616"
1532728888,2018-07-27T22:01:28Z,KNE434,"21.471661,39.218189"
1532728900,2018-07-27T22:01:40Z,KNE434,"21.479187,39.215298"
1532728906,2018-07-27T22:01:46Z,KNE434,"21.483032,39.213749"
1532728912,2018-07-27T22:01:52Z,KNE434,"21.48665,39.212292"
1532728925,2018-07-27T22:02:05Z,KNE434,"21.494379,39.20924"
1532728938,2018-07-27T22:02:18Z,KNE434,"21.501892,39.206161"
1532728947,2018-07-27T22:02:27Z,KNE434,"21.509354,39.203213"
1532728954,2018-07-27T22:02:34Z,KNE434,"21.513245,39.201664"
1532728960,2018-07-27T22:02:40Z,KNE434,"21.517136,39.200169"
1532728967,2018-07-27T22:02:47Z,KNE434,"21.520821,39.198711"
1532728974,2018-07-27T22:02:54Z,KNE434,"21.524734,39.19717"
1532728983,2018-07-27T22:03:03Z,KNE434,"21.530273,39.195072"
1532728993,2018-07-27T22:03:13Z,KNE434,"21.537998,39.191998"
1532729001,2018-07-27T22:03:21Z,KNE434,"21.541534,39.190529"
1532729008,2018-07-27T22:03:28Z,KNE434,"21.547356,39.188282"
1532729014,2018-07-27T22:03:34Z,KNE434,"21.550919,39.186886"
1532729020,2018-07-27T22:03:40Z,KNE434,"21.55471,39.185333"
1532729027,2018-07-27T22:03:47Z,KNE434,"21.558563,39.183838"
1532729034,2018-07-27T22:03:54Z,KNE434,"21.562042,39.182438"
1532729040,2018-07-27T22:04:00Z,KNE434,"21.567606,39.180347"
1532729048,2018-07-27T22:04:08Z,KNE434,"21.571516,39.178822"
1532729059,2018-07-27T22:04:19Z,KNE434,"21.579117,39.175797"
1532729070,2018-07-27T22:04:30Z,KNE434,"21.584656,39.17355"
1532729080,2018-07-27T22:04:40Z,KNE434,"21.590195,39.171402"
1532729089,2018-07-27T22:04:49Z,KNE434,"21.597565,39.168457"
1532729098,2018-07-27T22:04:58Z,KNE434,"21.602985,39.16626"
1532729105,2018-07-27T22:05:05Z,KNE434,"21.606674,39.16486"
1532729112,2018-07-27T22:05:12Z,KNE434,"21.610519,39.163414"
1532729119,2018-07-27T22:05:19Z,KNE434,"21.614204,39.161884"
1532729131,2018-07-27T22:05:31Z,KNE434,"21.621513,39.159039"
1532729141,2018-07-27T22:05:41Z,KNE434,"21.628775,39.156086"
1532729147,2018-07-27T22:05:47Z,KNE434,"21.632538,39.154675"
